schema,name,aliases,topics,program,authority,reason,report-date,start-date,end-date,country,notes,source_url
Company,Dahua Technology Company,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
Company,Hangzhou Hikvision Digital Technology Company,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
Company,Huawei Technologies Company,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
Company,Hytera Communications Corporation,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
Company,ZTE Corporation,,debarment,Section 889 of the John S. McCain National Defense Authorization Act for Fiscal Year 2019 (Public Law 115 - 232),United States Congress,,,,,,,https://www.congress.gov/115/plaws/publ232/PLAW-115publ232.pdf
