schema,name,aliases,topics,program,authority,reason,report-date,start-date,end-date,country,notes,source_url
Person,Loria Raquel Dixon Brautigam,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current first secretary of the National Assembly, undermined democratic processes or institutions by taking part in coordinated government retaliation to strip Nicaraguan citizenship from political opponents and critics of the Ortega-Murillo regime.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Luden Martin Quiroz Garcia,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when he convicted and sentenced prodemocracy leaders on vague, false charges of “undermining national integrity” in the sham trials of opposition leader Ana Margarita Vijil, journalist Miguel Mendoza, former Foreign Minister Mauricio Diaz, former presidential candidate Cristiana Chamorro, opposition member Pedro Joaquin Chamorro, employees of the Violeta Barrios de Chamorro Foundation (FVBCH) Pedro Vasquez, Walter Gomez, and Marcos Fletes;",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Luis Alberto Mena Gamez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a prosecutor in Nueva Segovia, undermined democratic processes or institutions by bringing the regime’s case against political prisoner Douglas Cerros and by pursuing spurious charges, convictions, and harsh sentences against private citizens who are critical of the government.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Luis Guillermo Wellman Carpio,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current Magistrate of Supreme Electoral Tribunal, undermined democratic processes or institutions by causing serious and unnecessary delays in election preparations and results tabulation for his personal benefit and allowing Chinese malign influence during the Salvadoran elections.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Manuel Duarte Barrera,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"currently on the Supreme Court, has undermined democratic processes or institutions by abusing his authority to inappropriately influence and manipulate the appointment of judges to high court positions.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Marcelo Antonio Chimirri Castro,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the former director of the Honduran Telecommunications Company, engaged in significant corruption by committing fraud to improperly keep a telecommunications agreement in place in exchange for bribes and obstructed investigations into his corrupt acts by intimidating journalists.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Marco Antonio Bogran Corrales,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former director of INVEST-H, engaged in significant corruption by misappropriating public funds during the COVID-19 pandemic.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Maria Francis Perez Mojica,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a prosecutor in Nueva Segovia, undermined democratic processes or institutions when she led the regime’s case against pro-democracy activist and political prisoner Donald Alvarenga and pursued spurious charges, convictions, and harsh sentences against the regime’s prodemocracy opponents.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Maribel del Socorro Duriez González,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"president of Nicaragua’s National Council for Evaluation and Accreditation, undermined democratic processes or institutions by taking part in a coordinated campaign to suppress dissent by confiscating property from the government’s political opponents, including the Central American University and at least 25 other private Nicaraguan universities, without a legal basis, in order to install a regimefriendly administration.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Mario Amilcar Estrada Orellana,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former congressional representative, engaged in significant corruption and was sentenced by U.S. courts for seeking millions from Mexico’s Sinaloa Cartel to finance political campaigns.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Marling de Jesus Castro Rodriguez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a prosecutor in the Public Prosecutor’s Office headquarters in Managua, undermined democratic processes or institutions by bringing spurious charges in order to jail regime opponents in the leadup to national elections.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Marta Mayela Diaz Ortiz,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current vice superintendent of banks and other financial institutions (SIBOIF), undermined democratic processes or institutions by using SIBOIF to provide the financial information of political dissidents in exile and former political prisoners to officials in the Nicaraguan judiciary as part of a coordinated government effort to suppress dissent by seizing the assets of political adversaries without a legal basis.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Martha Carolina Recinos de Bernal,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current Chief of Cabinet, engaged in significant corruption by misusing public funds for personal benefit. She also participated in a significant money laundering scheme.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Martha Ileana Morales Mendoza,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a prosecutor and the Director of Planning at the Public Prosecutor’s Office headquarters in Managua, undermined democratic processes or institutions by bringing spurious charges in order to jail regime opponents in the leadup to national elections.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Mauricio Lopez Oliva,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current co-owner of construction company Asfaltos y Petróleos S.A. (Aspetro), engaged in significant corruption by paying bribes to receive government construction contracts.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Mayra Alejandra Carrillo de Leon (Alejandra Carrillo),,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current Director of the Victim’s Institute, undermined the democratic process or institutions by using her official position to facilitate the “Parallel Commissions 2020” scheme to stack the Supreme Court and Appellate Courts with corrupt judges.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Melvin Leopoldo Vargas Garcia,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when he convicted and sentenced a prodemocracy leader on vague, false charges of “undermining national integrity” in the sham trial of opposition activist Samantha Jiron.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Melvin Quijivix Vega,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current president of the National Electrification Institute, engaged in significant corruption by using his position and connections to improperly and unlawfully direct government procurement contracts to specific companies, in several cases to a company he privately owns.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Miguel Edgardo Martinez Pineda,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,current congressional representative engaged in significant corruption. He was indicted in the Pandora MACCIH corruption case in June 2018 for misappropriating $12.5 million in public funds from the Secretariat of Agriculture to political campaigns for personal gain.,2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Miguel Rodrigo Pastor Mejia,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a former director of the now-defunct Secretariat of Public Works, Transport, and Housing, engaged in significant corruption, laundering money on behalf of the Los Cachiros drug trafficking organization, by awarding $2.76 million in Honduran government contracts to a Cachiros-controlled construction firm.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Milton Jesus Puerto Oseguera,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current congressional representative, engaged in significant corruption. He was indicted in the Arca Abierta MACCIH-investigated corruption case for embezzling $800,000 from various government agencies.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Mohammad Yusuf Amdani Bai,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a private businessman, engaged in significant corruption by bribing Honduran Supreme Court officials to rule in favor of his business in a private lawsuit.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Moises Eduardo Galindo Ruiz,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"an attorney with the NGO FCT, attempted to delay or obstruct criminal proceedings against former military officials who had committed acts of violence, harassment, or intimidation against governmental and nongovernmental corruption investigators, as well as the work of the Special Prosecutor’s Office Against Impunity (FECI).",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Mynor Mauricio Moto Morataya,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"selected in January 2021 to fill a vacant seat on the country’s Constitutional Court, undermined processes or institutions and engaged in significant corruption when he obstructed justice and received bribes in return for a favorable legal decision.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Nadia Camila Tardencilla Rodriguez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when she convicted and sentenced prodemocracy leaders on vague, false charges of “undermining national integrity” in the sham trials of student leaders Lesther Aleman and Max Jerez, former presidential candidate Miguel Mora, political analyst Edgar Parrales, Director of La Prensa newspaper Juan Lorenzo Holmann, and electoral expert Harry Chavez.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Nancy Del Carmen Aguirre Gudiel,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when she convicted and sentenced a prodemocracy leader on vague, false charges of “undermining national integrity” in the sham trial of opposition activist Irving Larios.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Nery Oswaldo Medina Mendez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current Supreme Court of Justice magistrate, undermined the democratic process or institutions by participating in the “Parallel Commissions 2020” scheme to stack the Supreme Court and Appellate Courts with corrupt judges.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Nester Mauricio Vasquez Pimentel,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"currently on the Supreme Court, has undermined democratic processes or institutions by abusing his authority to inappropriately influence and manipulate the appointment of judges to high court positions.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Noe Nehemías Rivera Vasquez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current prosecutor, undermined democratic processes or institutions by bringing politically motivated charges against justice actors fighting corruption and impunity.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Omar Ricardo Barrios Osorio,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current president of the board of directors of the National Port Commission, undermined democratic processes or institutions by conspiring to intimidate and harass an anticorruption prosecutor for denouncing corrupt activity.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Oscar Najera,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current congressional representative, engaged in significant corruption related to the Cachiros narcotrafficking organization. He was designated under Section 7031(c) for involvement in significant corruption.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Óscar Rolando Castro,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"Minister of Labor, obstructed investigations into corruption and undermined democratic processes or institutions in efforts to damage his political opponents.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Osiris Luna Meza,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"Vice Minister of Security and Director of Prisons, has engaged in significant corruption related to government contracts and bribery during his term in office.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Othon Sigfrido Reyes Morales,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former legislator from the FMLN party of El Salvador, engaged in significant corruption during his term in office through fraud and misuse of public funds.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Pablo Salvador Anliker Infante,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former Minister of Agriculture, engaged in significant corruption by misappropriating public funds for his personal benefit.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Pedro Otto Hernandez Gonzalez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current prosecutor, undermined democratic processes or institutions by participating in a politically motivated investigation to cast doubt on certified election results to disrupt the presidential transition.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Perla de los Angeles Baca,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a Chief Prosecutor in Chinandega Department, undermined democratic processes or institutions by bringing spurious charges in order to jail regime opponents in the leadup to national elections.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Ramiro Mauricio Lopez Camey,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current co-owner of construction company Asfaltos y Petróleos S.A. (Aspetro), engaged in significant corruption by paying bribes to receive government construction contracts.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Ramon “Moncho” Campollo Codina,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current owner of Corporacion Energias de Guatemala, engaged in significant corruption by bribing public officials and in a manner that harmed U.S. commercial and policy goals to improve energy efficiency.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Ramona Rodriguez Perez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"president of Nicaragua’s National Council of Universities, undermined democratic processes or institutions by taking part in a coordinated campaign to suppress dissent by confiscating property from the government’s political opponents, including Central American University and at least 25 other private Nicaraguan universities, without a legal basis, in order to install a regime-friendly administrations.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Rasel Antonio Tome Flores,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"Vice President of Congress, engaged in significant corruption when he used his position as President of the National Telecommunications Commission to misappropriate approximately $327,000 in public funds.",2022,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Raul Amilcar Falla Ovalle,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a lawyer for the NGO Fundacion Contra el Terrorismo (Foundation Against Terrorism – FCT), attempted to delay or obstruct criminal proceedings against former military officials who had committed acts of violence, harassment, or intimidation against governmental and nongovernmental corruption investigators.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Rene Mario Figueroa Figueroa,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former Public Security Minister under the Saca Administration, during his time as Minister engaged in significant corruption when he converted $3 million in public funds for his and his wife’s personal use and, with his wife, laundered those funds.",2022,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Ricardo Arturo Salgado Bonilla,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current Minister of Strategic Planning, undermined democratic processes or institutions by directing the LIBRE party’s coordinated efforts through party loyalist groups (“colectivos”) to suppress dissent by violently intimidating opposition legislators calling for a legislative session on October 31, 2023.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Ricardo Gomez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"president commissioner of the Institute for Access to Public Information, undermined democratic processes or institutions by purposefully and wrongfully blocking access to public information through his position as president commissioner.",2023,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Ricardo Rafael Mendez Ruiz Valdez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the founder and legal representative of the NGO FCT, attempted to delay or obstruct criminal proceedings against former military officials who had committed acts of violence, harassment, or intimidation against governmental and nongovernmental corruption investigators.",2021,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Roberto Antonio Ordonez Wolfovich,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a former minister of infrastructure and public services, former minister of energy, and former presidential advisor to President Juan Orlando Hernandez, engaged in significant corruption by embezzling state funds through the overvaluation of public works projects.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Roberto David Castillo Mejia,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"member of the Executive Committee of the Honduran Electrical Company (ENEE) from 2006 to 2009, engaged in corruption related to government contracts when he used his position on the ENEE Executive Committee to interfere in the public procurement process and steer contracts to a company in which he had a financial interest.",2022,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Rodolfo Irias Navas,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current congressional representative, engaged in significant corruption when he misappropriated funds from the Secretariat of Agriculture to political campaigns.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Rogelio Eduardo Rivas Polanco,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former Minister of Security and Justice, engaged in significant corruption by misappropriating public funds for personal benefit.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Rolando Salvador Sanarrusia Munguia,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when he convicted and sentenced prodemocracy leaders on vague, false charges of “undermining national integrity” in the sham trial of opposition activist Yoel Sandino.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Roman Villeda Aguilar,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"member of congress, obstructed investigations into corruption, which resulted in the dismissal of an embezzlement case against several congressman who were under investigation for redirecting money to a fake NGO.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Rosa Argentina Solís Davila,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"an appeals court judge in the Criminal Appeals Court of Managua, undermined democratic processes or institutions by using the Appeals Court to facilitate a coordinated government campaign to retaliate against critics of the Ortega-Murillo regime and suppress dissent by stripping Nicaraguan citizenship from political opponents and critics of the Ortega-Murillo regime.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Rosa Elena Bonilla de Lobo,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former first lady, engaged in significant corruption through fraud and misappropriation of public funds.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Rosa Velia Baca Cardoza,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when she convicted and sentenced a prodemocracy leader on vague, false charges of “undermining national integrity” in the sham trial of opposition activist Donald Alvarenga.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Sagrario de Fatima Benavides Lanuza,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a vice director of the Nicaraguan Social Security Institute, undermined democratic processes or institutions by using her position and influence to facilitate a coordinated, politically motivated government campaign to terminate and seize pensions from political adversaries without a legal basis.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Salvador Sanchez Ceren,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a former president and vice president of El Salvador, engaged in significant corruption by laundering money during his tenure as vice president, personally receiving more than $1.3 million in public funds in exchange, and participated in a scheme to divert $183 million in public funds away from public accounts and oversight into personal accounts while serving as president.",2023,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Samuel Garcia Salgado,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current member of the Honduran National Congress from the Liberal Party, undermined democratic processes or institutions by manipulating the outcome of the Supreme Court of Justice election in 2023 for his personal and political gain.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Sara Ismela Medina Galo,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"member of congress, obstructed investigations into corruption in her role as Secretary of Congress.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Silvia Patricia Valdes Quezada,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a former Supreme Court magistrate, undermined democratic processes or institutions by participating in a scheme to stack the Supreme Court and appellate courts with corrupt judges.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Sofia Janeth Hernandez Herrera,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current congressional representative for the Union del Cambio Nacional (UCN) party, undermined the democratic process or institutions by misusing her official powers to intimidate her political opponents. She also solicited bribes and threatened to weaponize the legitimate purposes of Guatemala’s congress to retaliate against her enemies for personal benefit.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Steffan Christian Emanuel Lehnhoff Hernandez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current owner of Corporacion Energias de Guatemala, engaged in significant corruption by bribing public officials and in a manner that harmed U.S. commercial and policy goals to improve energy efficiency.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Ulisa Yahoska Tapia Silva,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when she convicted and sentenced prodemocracy leaders on vague, false charges of “undermining national integrity” in the sham trials of opposition activists Yaser Vado and Yader Parajon, former Foreign Minister Francisco Aguirre Sacasa, opposition leader Suyen Barahona, civic leader Freddy Navas, human rights lawyer Maria Oviedo, former presidential candidate Noel Vidaurre, and political commentator Jaime Arellano.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Valeria Maritza Halleslevens Centeno,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current director of the National Directorate of Property Registrar Offices (DNR), undermined democratic processes or institutions by using her position and influence to facilitate a coordinated government effort to confiscate the property of political opponents.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Veronica Fiallos Moncada,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a judge, undermined democratic processes or institutions when she convicted and sentenced a prodemocracy leader on vague, false charges of “undermining national integrity” in the sham trial of political prisoner Douglas Cerros.",2022,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Victor Elias Bendeck Ramirez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a private businessman and former member of the Central American Parliament, engaged in significant corruption through a series of fraudulent business activities in the banking, real estate, and other sectors and by using his influence with government officials for his personal gain.",2023,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Victor Manuel Cruz Rivera,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current Criminal Court Judge, obstructed investigations into acts of corruption by improperly delaying court proceedings.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Vitalina Orellana y Orellana,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"a current Supreme Court of Justice magistrate, undermined the democratic process or institutions by participating in the “Parallel Commissions 2020” scheme to stack the Supreme Court and Appellate Courts with corrupt judges.",2022,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2022/
Person,Walter Ramiro Mazariegos Biolis,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the Rector of the San Carlos University, undermined democratic processes or institutions by accepting the position of rector of the public education institution in July 2022 following a fraudulent selection process.",2023,,December 2023,GUATEMALA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
Person,Walter René Araujo Morales,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"former member and president of the Supreme Electoral Tribunal, undermined democratic processes or institutions by calling for insurrection against the Legislative Assembly and repeatedly threatening political candidates.",2021,,December 2023,EL SALVADOR,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Welsy Milena Vasquez Lopez,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"current congressional representative, engaged in significant corruption including embezzlement and misappropriation of public funds for personal gain. He was indicted in the Arca Abierta MACCIH-investigated corruption case for embezzling $800,000 from various government agencies.",2021,,December 2023,HONDURAS,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report/
Person,Wendy Carolina Morales Urbina,,,Section 353(b) of the United States - Northern Triangle Enhanced Engagement Act,United States Department of State,"the current Nicaraguan attorney general, undermined democratic processes or institutions, using the office of the attorney general to facilitate a coordinated campaign to suppress dissent, by confiscating property from the government’s political opponents without a legal basis. Urbina has also seized property from thousands of nongovernmental organizations under laws explicitly designed to suppress freedom of association.",2023,,December 2023,NICARAGUA,,https://www.state.gov/reports/section-353-corrupt-and-undemocratic-actors-report-2023/
